Data,Path,Method,Rate,Is_Poisoned,best_node.mean,best_node.sd,c1,c2,cls_coef,density,elite_nn.mean,elite_nn.sd,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,hubs.mean,hubs.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,linear_discr.mean,linear_discr.sd,lsc,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,naive_bayes.mean,naive_bayes.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,one_nn.mean,one_nn.sd,random_node.mean,random_node.sd,t1,t2,t3,t4,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var_importance.mean,var_importance.sd,worst_node.mean,worst_node.sd
hf_tanganke_eurosat_2_vs_5_clean,data/poisoned_data/witches_brew/hf_tanganke_eurosat_2_vs_5_clean_witches_brew_0.10.csv,witches_brew,0.1,1,0.8790659720042683,0.0378525581429455,0.9795503952733546,0.0548814621397185,0.4443709208676151,0.8160858968447402,0.8370629590107338,0.0324208759539094,,,0.0426907353168893,,,,0.7827547592385219,,0.0,,0.7536809081545122,0.2489493686039665,0.0,,0.0,,0.0447928331466965,,85,9.094117647058823,3.791040595340309,0.0117647058823529,0.0531802965794893,65406.67824201942,204026.81248742825,0.5,0.1081457430050013,0.921034461113552,0.0243118829338154,0.9818311265046415,0.1349384098544233,0.4520091714798619,0.0373681656848023,0.0856662933930571,0.2799490320867521,0.2799552071668533,0.4491026823355584,0.8152375870943442,0.0317694828118727,84,0.1640625,0.0470324748040313,4.666666666666667,2.9505732244669303,1.2352941176470589,0.4609415108045618,0.9238434498775968,0.0167548926797092,0.6769097985060573,0.0194236072409451,0.8505039193729004,0.2866741321388578,0.0599104143337066,0.208984375,8.153846153846153,3.971625551812447,0.0544655020726046,0.1001314980144078,0.060828265021829,0.0727329552048661,0.001953125,0.0281583317873834,0.5985123344422824,0.0449312472796961
hf_strangerzonehf_super-emojies-dlc_6_vs_9_clean,data/poisoned_data/witches_brew/hf_strangerzonehf_super-emojies-dlc_6_vs_9_clean_witches_brew_0.25.csv,witches_brew,0.25,1,0.8634610123119015,0.0411459054685525,0.8186008294112445,0.3880607521866915,0.5003304525340428,0.8313439361643985,0.8025718194254445,0.0378557065237465,0.9697876038941328,0.0477732256152458,0.0082660052334895,,2.898534935187342e-81,,0.8037383177570093,,0.0,,0.7094029429688543,0.215487668558206,0.0,,0.0,,0.0,,29,5.517241379310345,1.572547742976628,0.0344827586206896,0.1199142839626329,364.9396825396826,405.0444033562324,0.5,0.0243829924547085,0.9450068399452805,0.0332009813470453,0.971045506157743,0.1051401869158878,0.4104272275411654,0.0782646949958806,0.050233644859813,0.2185544033360496,0.1413551401869159,0.348591196483711,0.9112585499316006,0.0320591088298922,28,0.0546875,0.0327102803738317,3.111111111111111,2.204792759220492,1.1666666666666667,0.6370220572706061,0.952079343365253,0.0217463938374944,0.7897674418604652,0.0327068481425662,0.7628504672897196,0.5981308411214953,0.1273364485981308,0.212890625,4.631578947368421,1.9330913339165217,0.1177031116071293,0.1207232123346948,0.1496497844827586,0.0955740830571339,0.001953125,0.0239589147799279,0.7453351573187414,0.0041927866522774
hf_maxspeer_curated_mnist_14_vs_25_clean,data/poisoned_data/witches_brew/hf_maxspeer_curated_mnist_14_vs_25_clean_witches_brew_0.10.csv,witches_brew,0.1,1,0.5267272727272727,0.0304743455223521,0.9996760572001628,0.0008976898227214,0.4831409981548806,0.8881998593401217,0.5025959595959597,0.0492106185234042,,,0.1759162281646465,,,,0.9889001009081736,,0.0,,0.8164219184123787,0.2137572293362789,0.0908599851545951,,0.0746720484359233,,0.3208879919273461,,136,10.375,3.709721962228037,0.0073529411764705,0.0137274177163065,140653.76761539117,311409.9727928274,0.5,0.0103986291350962,0.5499090909090909,0.0349103681257186,0.997527698835432,0.5933400605449042,0.4891736631558137,0.0431459650222234,0.4036326942482341,0.4908731884839817,0.3693239152371342,0.4828654444016269,0.5226969696969699,0.0309655979447134,135,0.263671875,0.136226034308779,7.5,4.409214949465294,1.2272727272727273,0.5528755672186609,0.5923333333333334,0.0273659482583795,0.5126161616161615,0.0156593133246625,0.9868819374369324,0.5166498486377397,0.0544904137235116,0.10546875,9.416974169741698,3.910044955135705,0.0549265141812813,0.0783782679214384,0.0361710155711454,0.0631772734150845,0.001953125,0.0047994168260045,0.5176868686868688,0.0344308141058666
hf_neural-policy-decomp_mnist_5_vs_8_clean,data/poisoned_data/witches_brew/hf_neural-policy-decomp_mnist_5_vs_8_clean_witches_brew_0.05.csv,witches_brew,0.05,1,0.8617551410808225,0.0112117365705499,0.998101205072769,0.0052484579530681,0.4060706072163604,0.8346988488028878,0.7821305595408895,0.0222646625254873,,,0.0226493466500846,,,,0.824132877381534,,0.0,,0.7676389963727237,0.2557403445873231,0.0,,0.0,,0.0087933561309233,,79,9.936708860759492,4.897256615991161,0.0126582278481012,0.0591743286986051,478106.7408587283,1481005.9345766923,0.5,0.0268521562475903,0.965796269727403,0.0105897767537345,0.9770343197678206,0.0840254030288226,0.4194585206892305,0.046090249916678,0.0454323400097703,0.2083013180238305,0.2379091353199804,0.4259072606473454,0.911102343376375,0.0142462218954553,78,0.15234375,0.0381045432340009,3.7142857142857135,2.326861773781527,1.1470588235294117,0.3964283030678083,0.9452725968436152,0.0149498586084298,0.5256456241032998,0.001697218938958,0.6912554958475818,0.2501221299462628,0.0234489496824621,0.09375,9.006369426751592,5.02238172032954,0.0446859233756598,0.0834487419171192,0.0614028761658487,0.0813607277795261,0.0019531249999999,0.0243506529523855,0.5256456241032998,0.001697218938958
hf_deadpixels_dphi_sprint_25_flowers_1_vs_4_clean,data/poisoned_data/witches_brew/hf_deadpixels_dphi_sprint_25_flowers_1_vs_4_clean_witches_brew_0.25.csv,witches_brew,0.25,1,0.7738117283950616,0.0431204400939105,0.9981279889281972,0.0051746482255049,0.4585184069997919,0.8359383208182689,0.6920216049382716,0.0857721809174738,0.9660166043431782,0.0460966393323887,0.0413586892150126,,1.2328989315501578e-73,,0.8683229813664596,,0.0,,0.7873771061157072,0.2401502458927126,0.0,,0.0,,0.0521739130434782,,71,9.253521126760564,4.258498427041944,0.0140845070422535,0.0482200410669746,133739.08309427075,386413.6678481445,0.5,0.06971475307473,0.6980092592592593,0.0348877285497824,0.986452683152656,0.2708074534161491,0.4630353777349958,0.047149110268468,0.1763975155279503,0.381394979440053,0.3018633540372671,0.4593517021627123,0.7789814814814815,0.0532390657973943,70,0.13671875,0.0869565217391304,3.684210526315789,2.604539447002896,1.1111111111111112,0.3641654671371204,0.829861111111111,0.0348906712647232,0.5204938271604939,0.0101609430086038,0.8633540372670807,0.6360248447204969,0.1440993788819875,0.2265625,8.326241134751774,4.4037264315913,0.0501308515334092,0.0851031247440737,0.0641159809811014,0.0899584126420141,0.0019531249999999,0.016967953636801,0.5886574074074074,0.0804054388738801
hf_tanganke_kmnist_6_vs_7_clean,data/poisoned_data/witches_brew/hf_tanganke_kmnist_6_vs_7_clean_witches_brew_0.30.csv,witches_brew,0.3,1,0.8779080786543473,0.0155075990125989,0.9999905021753211,2.633315708056028e-05,0.4062275426653585,0.8276293784239724,0.8371375722121991,0.0165954531795547,,,0.0328468565975471,,,,0.9353255069370332,,0.0,,0.7740895712057437,0.2528060365385389,0.0,,0.0,,0.0431163287086445,,135,9.57037037037037,3.7725258586707415,0.0074074074074074,0.0426155724933049,167237.46178527354,420109.0486035325,0.5,0.0680917641142601,0.9703342263043756,0.0064616022922808,0.9814474542950832,0.0830309498399146,0.4199206490787311,0.044550359524828,0.0435432230522945,0.2040982659301815,0.2584845250800427,0.437848370542466,0.8838973630018405,0.0190411858847076,134,0.26171875,0.0286019210245464,7.444444444444445,5.533026214014111,1.2523364485981308,0.6157287129885931,0.9596591219725548,0.0115455143597837,0.500748546644069,0.0027562203994357,0.7020277481323373,0.1092849519743863,0.015368196371398,0.140625,8.609665427509293,3.9775559087266834,0.0546597253650436,0.0794202106603504,0.0426394992404513,0.0539139106585762,0.0019531249999999,0.0265816155096298,0.6428940462522552,0.0452201391129129
hf_wallstoneai_anime-campfire-cooking-in-another-world_1_vs_7_clean,data/poisoned_data/witches_brew/hf_wallstoneai_anime-campfire-cooking-in-another-world_1_vs_7_clean_witches_brew_0.05.csv,witches_brew,0.05,1,0.9020833333333332,0.0765087443562038,0.8314743880097293,0.3665158371040724,0.4814957049014654,0.7890379923318229,0.93375,0.0831583811652481,,,7.1334394424956505e-06,,,,0.2039473684210526,,0.0,,0.6868550643960084,0.2420214313306083,0.0,,0.0,,0.0,,5,2.4,0.5477225575051661,0.2,0.2910245537041948,11.333333333333334,1.825741858350554,0.5,0.1414213562373094,0.9470833333333332,0.0611757864833125,0.737707756232687,0.0394736842105263,0.0981765843934289,0.1629002127722213,0.0,0.0,0.1578947368421052,0.365847707574721,0.9541666666666668,0.0316715395860871,4,0.0078125,0.0263157894736842,1.3333333333333333,0.5773502691896257,1.0,0.0,0.99375,0.0197642353760523,0.7766666666666668,0.1173787790777267,0.3947368421052631,3.3684210526315788,0.2828947368421052,0.083984375,1.7777777777777777,0.97182531580755,0.3280883859697245,0.1666852663448028,0.45,0.0684653196881457,0.001953125,0.0333878236611416,0.6970833333333333,0.0650868958573511
hf_andrewsunanda_fast_food_image_classification_0_vs_8_clean,data/poisoned_data/witches_brew/hf_andrewsunanda_fast_food_image_classification_0_vs_8_clean_witches_brew_0.15.csv,witches_brew,0.15,1,0.6881241565452092,0.062434030518438,0.9999233329473268,0.000212539851222,0.5130782128415031,0.8662724100269054,0.5774628879892039,0.0439475686614288,0.9796394918881411,0.0282106644726284,0.022853596655864,,0.0,,0.9510309278350516,,0.0,,0.7922685286044261,0.2576762871250761,0.0,,0.0,,0.0773195876288659,,43,6.930232558139535,2.6938673636986,0.0232558139534883,0.0537203815358183,3109.018803418804,6516.093913664147,0.5,0.0822217187426218,0.5154520917678813,0.0584089421357163,0.9920488362206398,0.4690721649484536,0.4839835677438115,0.0619882274910853,0.327319587628866,0.4698408449290608,0.2422680412371134,0.4290088454413899,0.7139676113360324,0.0914644248819366,42,0.08203125,0.1082474226804123,3.230769230769231,2.12735540651792,1.024390243902439,0.156173761888606,0.6497300944669365,0.0674317216118073,0.6032388663967613,0.1015693288166283,0.9922680412371134,1.3195876288659794,0.25,0.189453125,6.023529411764706,2.9194604466784417,0.0810122576034949,0.1120187224950481,0.1058832212936046,0.0966492133377416,0.001953125,0.0110927072689463,0.5644399460188934,0.0548432151617014
hf_strangerzonehf_super-emojies-dlc_2_vs_7_clean,data/poisoned_data/witches_brew/hf_strangerzonehf_super-emojies-dlc_2_vs_7_clean_witches_brew_0.25.csv,witches_brew,0.25,1,0.8232767162066524,0.0224710563077153,0.99990554138211,0.0002618548944034,0.4981660467565917,0.8685274257466771,0.7352300070771409,0.0260597095496747,0.9793722853699064,0.0346906444083951,0.0527409963654306,,4.466727082486836e-45,,0.9799745708836618,,0.0019071837253655,,0.802337501134509,0.2303579090077513,0.0012797132834121,,0.0012714558169103,,0.1077558804831532,,178,11.47191011235955,5.602844087388188,0.0056179775280898,0.0273607741661231,13076696.58981736,58658825.48789263,0.5,0.0397251000666599,0.9408775654635526,0.0164417962130772,0.9959631479888084,0.2059758423394787,0.4207367130462917,0.0983878679579278,0.1045772409408773,0.3060565570781145,0.2625556261919898,0.4400928695044782,0.849656253159438,0.0225921238905727,177,0.345703125,0.0562619198982835,6.807692307692308,5.993457971950622,1.2642857142857142,0.8011746258397193,0.8957355171367911,0.0253470098264177,0.6300070771408351,0.0259745211875389,0.8108709472345836,0.1627463445645263,0.0432294977749523,0.265625,10.507042253521126,5.74080753644694,0.0379171186346468,0.0720691929715531,0.0337484895848156,0.0472866055053313,0.001953125,0.022508761344961,0.6865979172985542,0.0788293406639261
hf_timm_resisc45_1_vs_42_clean,data/poisoned_data/witches_brew/hf_timm_resisc45_1_vs_42_clean_witches_brew_0.10.csv,witches_brew,0.1,1,0.771372549019608,0.0455855060442902,0.990209224454374,0.0267224503895904,0.4845005548291445,0.8402366863905326,0.6906666666666667,0.096572346565854,,,7.233745074376795e-07,,,,0.930966469428008,,0.0,,0.7614068101144624,0.2461269216625286,0.0,,0.0,,0.0138067061143983,,36,6.138888888888889,1.9734346820820912,0.0277777777777777,0.0718251711057608,894.3953823953825,1574.991278571952,0.5,0.0392837100659193,0.566313725490196,0.0830843030283952,0.9827542608607698,0.2761341222879684,0.4703683635943315,0.0429794549137467,0.1814595660749507,0.3857791252010897,0.2504930966469428,0.4337249650504116,0.824549019607843,0.0540282802270395,35,0.068359375,0.0690335305719921,3.1818181818181817,2.4826671874490875,1.0294117647058822,0.1714985851425088,0.8345882352941176,0.0610570310498749,0.5580392156862745,0.0304179383234372,0.9368836291913216,1.009861932938856,0.1932938856015779,0.19140625,5.23943661971831,2.2769954434510806,0.0929520795397823,0.1092007175954429,0.1234537760416666,0.0978115743003926,0.001953125,0.0155653879415619,0.5522352941176472,0.0249298558871532
hf_tanganke_eurosat_7_vs_9_clean,data/poisoned_data/witches_brew/hf_tanganke_eurosat_7_vs_9_clean_witches_brew_0.05.csv,witches_brew,0.05,1,0.9777311940659518,0.0100739274420917,0.9990843965802272,0.0025348378544407,0.3700692128085471,0.7804651094989821,0.972635652664678,0.0123978356424067,0.8784947223644559,0.1843349761008935,0.0041083659400378,,0.0,,0.4484732824427481,,0.0,,0.7508388150533771,0.2644797358692851,0.0,,0.0,,0.0,,16,4.6875,1.579820664927932,0.0625,0.1652902229475054,120.3047619047619,87.50630151156432,0.5,0.0,0.9891921309360638,0.0084907073064794,0.7789954127252362,0.0184478371501272,0.3023749792362952,0.1409936306958559,0.0089058524173027,0.0939795543204599,0.1444020356234096,0.3516087768568265,0.97773925663146,0.0095953713358057,15,0.029296875,0.0095419847328244,2.142857142857143,1.0690449676496974,1.25,0.4522670168666454,0.9930057244215108,0.0063083313925212,0.5368942997661855,0.007814401278353,0.2150127226463104,0.3256997455470738,0.0407124681933842,0.125,3.870967741935484,1.8572728301440795,0.1361244224907483,0.1774926637880529,0.2177734375,0.1376678367238665,0.001953125,0.0410109529874313,0.6577602193017817,0.0268149987800927
hf_ghermoso_egtzan_plus_1_vs_6_clean,data/poisoned_data/witches_brew/hf_ghermoso_egtzan_plus_1_vs_6_clean_witches_brew_0.05.csv,witches_brew,0.05,1,0.9409420289855072,0.0493413288668454,0.7975678165750102,0.4217625389628791,0.4988721468409796,0.8063829787234043,0.9242753623188408,0.0616166957130901,,,0.0048038599828412,,,,0.3474576271186441,,0.0,,0.6995756254564004,0.209684285427598,0.0,,0.0,,0.0,,7,3.0,0.816496580927726,0.1428571428571428,0.2764833407548135,20.0,5.849976258261415,0.5,0.101015254455221,0.8568840579710144,0.0781019140783803,0.79867494972709,0.1101694915254237,0.4032965557469073,0.0806957381294813,0.0550847457627118,0.2286305047040129,0.0932203389830508,0.2913589037915403,0.902717391304348,0.0524566975289012,6,0.01171875,0.0254237288135593,1.5,0.5773502691896257,1.0,0.0,0.9534420289855072,0.0373328108866636,0.758695652173913,0.0168390580269887,0.635593220338983,2.169491525423729,0.2076271186440678,0.095703125,2.3076923076923075,1.1821319289469756,0.2524478085859489,0.1236233060195861,0.375,0.1020620726159657,0.001953125,0.0347531585012812,0.7713768115942028,0.0392725694379883
hf_blanchon_eurosat_rgb_0_vs_5_clean,data/poisoned_data/witches_brew/hf_blanchon_eurosat_rgb_0_vs_5_clean_witches_brew_0.20.csv,witches_brew,0.2,1,0.8816147981502314,0.0235221313180789,0.9719572569812068,0.0743733843542515,0.4414184615800216,0.8195448690853367,0.8389701287339083,0.0259650476696116,,,0.0328353476987677,,,,0.7024467245461721,,0.0,,0.7814943316864148,0.2871524317717917,0.0,,0.0,,0.021310181531176,,57,7.754385964912281,3.274799349111692,0.0175438596491228,0.0715620702070447,11667.011299811302,26965.09119103729,0.5,0.111648439134718,0.9092738407699038,0.0231148797798039,0.9737137674275472,0.143646408839779,0.4472117770419322,0.0387969547442005,0.0860299921073401,0.2805190557661747,0.1902131018153117,0.3926241791089029,0.9155605549306336,0.0223010992000002,56,0.109375,0.0441988950276243,3.733333333333333,2.6313132697969515,1.12,0.4797958749641905,0.9116172978377703,0.0230657991367595,0.6741032370953631,0.0404596047732362,0.7545382794001578,0.4041041831097079,0.0978689818468824,0.2421875,6.831858407079646,3.471575020452472,0.0669314388311594,0.1129099557096025,0.0865510639391447,0.0820351961145691,0.001953125,0.0266344431072943,0.6290838645169353,0.0652893497375612
hf_zalando-datasets_fashion_mnist_1_vs_9_clean,data/poisoned_data/witches_brew/hf_zalando-datasets_fashion_mnist_1_vs_9_clean_witches_brew_0.25.csv,witches_brew,0.25,1,0.9777010965416764,0.013480836100086,0.9998536914037452,0.0004055575956951,0.3830795316986655,0.7964444239836416,0.9646959588988576,0.0146769167919657,,,0.0019504288459866,,,,0.2873065015479876,,0.0,,0.7549561845362333,0.2677689222689859,0.0,,0.0,,0.0,,10,3.8,1.398411797560202,0.1,0.2049865544306523,47.06666666666668,33.754670458734715,0.5,0.282842712474619,0.994421440073614,0.0074137808769623,0.8017084415646656,0.009907120743034,0.3264924929513369,0.0574777930640702,0.0043343653250774,0.0657134114380621,0.2222910216718266,0.415914455998686,0.9857487922705314,0.0065707425423752,9,0.017578125,0.0055727554179566,1.5,0.8366600265340756,1.0,0.0,0.9950463921478414,0.0070260407409738,0.5151560463154666,0.0240025814408987,0.2470588235294117,0.3170278637770898,0.0464396284829721,0.146484375,3.0526315789473686,1.6490294859747157,0.1472994847132022,0.1623256217421547,0.296875,0.1399482171098375,0.001953125,0.0405844697320319,0.8025534851621808,0.0343782211185166
hf_amin-nejad_idrid-disease-grading_0_vs_4_clean,data/poisoned_data/witches_brew/hf_amin-nejad_idrid-disease-grading_0_vs_4_clean_witches_brew_0.05.csv,witches_brew,0.05,1,0.8916666666666666,0.0877922319713597,0.8208002549877175,0.3844305622296973,0.514087382605145,0.8431195423065342,0.8458333333333332,0.1318347497231587,,,0.0546813203569291,,,,0.5975609756097561,,0.0,,0.6091384419084052,0.2838243402709618,0.0,,0.0,,0.0,,8,3.625,1.3024701806293193,0.125,0.2356396558747125,32.13333333333333,13.205482267026902,0.5,0.0,0.7583333333333334,0.1788499689277567,0.9382807852468767,0.3292682926829268,0.4597041586715059,0.055471834042759,0.2073170731707317,0.4078793357653883,0.2682926829268293,0.445797398698714,0.675,0.1490424397076859,7,0.013671875,0.0853658536585365,1.4,0.5477225575051661,1.0,0.0,0.7583333333333333,0.1493297783968401,0.7069444444444445,0.0632923031486458,0.8292682926829268,6.243902439024391,0.2560975609756097,0.041015625,2.933333333333333,1.4864467059144129,0.19706908487134,0.1218475805876502,0.2890625,0.1189964547791235,0.001953125,0.026442461483136,0.7444444444444445,0.0286887655274623
hf_strangerzonehf_super-emojies-dlc_0_vs_6_clean,data/poisoned_data/witches_brew/hf_strangerzonehf_super-emojies-dlc_0_vs_6_clean_witches_brew_0.20.csv,witches_brew,0.2,1,0.9004524886877828,0.022167327988988,0.8277008049662065,0.3729060422449439,0.4858178874379032,0.8345140918783505,0.853846153846154,0.0218624836550989,0.9656202359146968,0.0510650676035828,0.0161303904586454,,7.952011170900835e-82,,0.7289592760180995,,0.0036199095022624,,0.7351789234599674,0.1995583779142927,0.0014172176235556,,0.0018099547511312,,0.0027149321266968,,58,8.758620689655173,4.406177261995462,0.0172413793103448,0.0835570423518019,71825.15440637793,182259.3273915022,0.5,0.0731489773641256,0.9914027149321268,0.0062005444317027,0.9804555598779714,0.0764705882352941,0.3937301332412204,0.0969136516493447,0.0361990950226244,0.1868274991539097,0.2226244343891402,0.4161023191587613,0.8529411764705884,0.0280761847194363,57,0.111328125,0.0257918552036199,3.1666666666666665,2.148871112659745,1.163265306122449,0.5142526444394089,0.9588235294117646,0.0125197622741762,0.8289592760180995,0.032335269250948,0.5502262443438914,0.2316742081447964,0.055656108597285,0.240234375,7.843478260869565,4.53754571645391,0.0549412687831216,0.1107584994610843,0.082049797321188,0.0890212712466081,0.001953125,0.0266245480070711,0.7411764705882353,0.0120285985142545
hf_nateraw_rendered-sst2_0_vs_1_clean,data/poisoned_data/witches_brew/hf_nateraw_rendered-sst2_0_vs_1_clean_witches_brew_0.15.csv,witches_brew,0.15,1,0.5221027705422685,0.0146839255969761,0.9997411864345356,0.0007172833212528,0.4310067198218085,0.8907812344392416,0.5002462704238694,0.0368721291825966,,,0.4747080674499317,,,,0.9859154929577464,,0.4609033511413307,,0.7789153769729223,0.2505969358644359,0.1661486746994127,,0.2894609033511414,,0.3822243807673627,,313,15.821086261980833,6.044169905114679,0.0031948881789137,0.0050161813870988,79773820.50589307,305867702.233566,0.5,0.0067773812893279,0.5114207909069381,0.0328918939570482,0.9989083569427484,0.6537153958232151,0.4961619962267517,0.0522135646278295,0.4735308402136959,0.4994201841204683,0.4312773190869354,0.4953749846709129,0.5230618044044519,0.0171686955843653,312,0.609375,0.1515298688683827,11.142857142857142,6.144641060030582,2.066225165562914,1.4031815001259835,0.5245465309022022,0.0298955316451797,0.509469571394743,0.0007563107830381,0.9703739679456048,0.248664400194269,0.013598834385624,0.0546875,14.848,6.170982550698522,0.0332535116832119,0.0684673226706899,0.0166252020496529,0.0463756420240596,0.001953125,0.0043755435277298,0.509469571394743,0.0007563107830381
hf_fphool_usps_0_vs_8_clean,data/poisoned_data/witches_brew/hf_fphool_usps_0_vs_8_clean_witches_brew_0.05.csv,witches_brew,0.05,1,0.9784615384615384,0.0129734468109472,0.8812908992306927,0.2758620689655172,0.3672821950514651,0.8050349650349651,0.9569230769230768,0.026941385716028,,,0.0003748788126768,,,,0.2876923076923077,,0.0,,0.6661820914181735,0.2483637276480605,0.0,,0.0,,0.0,,7,3.0,0.816496580927726,0.1428571428571428,0.2615013979340123,20.0,5.849976258261415,0.5,0.101015254455221,0.9707692307692308,0.016930845147917,0.6499266272189349,0.0153846153846153,0.2861097067927162,0.0779268824748445,0.0076923076923076,0.0874351043655004,0.2753846153846154,0.4470518972540545,0.9846153846153848,0.0145047544858778,6,0.01171875,0.0092307692307692,1.5,0.5773502691896257,1.0,0.0,0.9953846153846154,0.007431475254456,0.7061538461538461,0.0734068127478024,0.16,0.7876923076923077,0.04,0.05078125,2.3076923076923075,1.1821319289469756,0.2524478085859489,0.1236233060195861,0.375,0.1020620726159657,0.0019531249999999,0.0402549604417538,0.9261538461538462,0.0189118860662418
hf_meghnagera15_checkbox-cropped-binary_0_vs_1_clean,data/poisoned_data/witches_brew/hf_meghnagera15_checkbox-cropped-binary_0_vs_1_clean_witches_brew_0.20.csv,witches_brew,0.2,1,0.7872460872460872,0.0518199236154037,0.9999890785728672,3.0280090840273388e-05,0.3091990170141434,0.8635167685751344,0.7470862470862472,0.0747681537758426,0.959271997208526,0.0563283116087726,0.0073165083954688,,0.0,,0.8819714656290532,,0.0,,0.7412177102800506,0.3027396947330583,0.0,,0.0,,0.0051880674448767,,43,6.023255813953488,1.2999701845119969,0.0232558139534883,0.0638539870664726,585.9047619047618,381.0562910439539,0.5,0.0164443437485243,0.8612720612720611,0.0290218912708924,0.9696101042828472,0.1452658884565499,0.3719031077727432,0.0920750399756819,0.0661478599221789,0.2487017176113118,0.2944228274967574,0.4560787385856931,0.7833999333999334,0.0377423596929896,42,0.08203125,0.0544747081712062,5.25,3.370036032024414,1.05,0.2207214278631522,0.9312187812187812,0.0313003042579798,0.6407425907425908,0.0431290820590767,0.5719844357976653,0.6640726329442282,0.0700389105058365,0.10546875,5.105882352941176,1.766241162224812,0.1407089093909434,0.0967792092758656,0.1124636627906976,0.0797658697643954,0.001953125,0.0166186686921654,0.5472860472860474,0.0556796406322963
hf_ghermoso_egtzan_plus_2_vs_9_clean,data/poisoned_data/witches_brew/hf_ghermoso_egtzan_plus_2_vs_9_clean_witches_brew_0.15.csv,witches_brew,0.15,1,0.7178333333333334,0.0702159367791798,0.8527227634567274,0.3293254710197036,0.5096563267783205,0.8435338865836791,0.6261666666666666,0.0639350075090727,,,0.0236220003084703,,,,0.8049792531120332,,0.0,,0.7135548146624969,0.2259686038350101,0.0,,0.0,,0.0248962655601659,,22,5.0,1.3451854182690983,0.0454545454545454,0.0976519655626411,179.80952380952382,121.93465619850711,0.5,0.0,0.7756666666666666,0.0634511574576544,0.9771009452316592,0.3485477178423236,0.4769230287587194,0.0372712465346827,0.2365145228215767,0.425826021785747,0.1618257261410788,0.3690573390437788,0.6143333333333334,0.0989706278912344,21,0.041015625,0.0871369294605809,3.0,1.4142135623730951,1.05,0.223606797749979,0.7678333333333333,0.0432267207027788,0.7219999999999999,0.0196544218001012,0.966804979253112,2.12448132780083,0.2033195020746888,0.095703125,4.1395348837209305,1.7262868953863737,0.1617942575992994,0.1230059489356289,0.1818181818181818,0.1066350531691804,0.001953125,0.01533297764915,0.7219999999999999,0.0196544218001012
hf_maia2000_food-classifier-dataset_0_vs_1_clean,data/poisoned_data/witches_brew/hf_maia2000_food-classifier-dataset_0_vs_1_clean_witches_brew_0.10.csv,witches_brew,0.1,1,0.8643451753725726,0.0180105123577178,0.9915308010141612,0.0231641871348605,0.4021036634149852,0.8299962318443409,0.7698110793316273,0.1189472581497896,0.9224630119284476,0.0854309350643814,0.0468984884847975,,1.6163726090040194e-51,,0.8457111537407509,,0.0,,0.7698874518548766,0.2562797586651918,0.0,,0.0,,0.0550835845437106,,161,11.869565217391305,7.5573891281832655,0.0062111801242236,0.0369756488808931,1210017091.5101075,5599801947.827639,0.5,0.0658795137751441,0.9388867981333734,0.009928417295308,0.9428481778082058,0.1647026582625377,0.3912598431173195,0.1251272581140331,0.1063305015072622,0.3083024072099381,0.2022471910112359,0.4017306219445118,0.8873694114105073,0.0188507791780575,160,0.3125,0.0438476294875308,4.848484848484849,5.54595129419433,1.2121212121212122,0.4460223359056851,0.9005155803101008,0.0191496969030974,0.7234878819810328,0.0188801316669207,0.6363387229377911,0.1403124143600986,0.0422033433817484,0.30078125,10.909657320872274,7.6551412589647265,0.0291976877399986,0.0771253013983923,0.0382451655658436,0.0449953743327559,0.0019531249999999,0.0241054507470199,0.6289387325003764,0.0364264979806364
hf_wallstoneai_anime-campfire-cooking-in-another-world_0_vs_8_clean,data/poisoned_data/witches_brew/hf_wallstoneai_anime-campfire-cooking-in-another-world_0_vs_8_clean_witches_brew_0.15.csv,witches_brew,0.15,1,0.9176923076923078,0.0398303436937716,0.3814735439675174,0.8406863612241288,0.5317892891370954,0.7878370098039216,0.913846153846154,0.031261026982827,,,7.581412995348715e-06,,,,0.35546875,,0.0,,0.6749510268660838,0.1787973281628427,0.0,,0.0,,0.0,,10,3.9,1.4491376746189435,0.1,0.2567198542192388,49.06666666666668,32.99562260529586,0.5,0.0,0.9409230769230772,0.0503881058359057,0.9041900634765624,0.05078125,0.1244007066352788,0.1796709153907655,0.0078125,0.0882148669165126,0.08984375,0.286517930520594,0.9453846153846154,0.0454548203924504,9,0.017578125,0.03515625,1.5,0.5477225575051661,1.125,0.3535533905932738,0.9881538461538462,0.0190787151074493,0.925846153846154,0.0120877788870449,0.4375,2.0,0.22265625,0.111328125,3.1578947368421053,1.675415633166782,0.1579173776644361,0.1355398249178879,0.284375,0.1498335303113277,0.0019531249999999,0.0199354997273502,0.925846153846154,0.0120877788870449
